EmployeeID,Age,Department,Location,Salary,SatisfactionScore,PerformanceScore,InnovationIndex,RetentionRisk,NeurodiversityStatus
13650,45,Audio,Los Angeles,113405,4.905,3.473,74.582,0.783,Neurotypical
13651,25,Art & Animation,Tokyo,54275,1.002,4.417,1.502,0.956,Neurotypical
13652,35,Audio,London,148269,8.355,9.378,63.757,0.329,Neurotypical
13653,55,Programming,Seoul,57963,5.877,5.178,42.886,0.242,Neurotypical
13654,31,Game Design,Stockholm,118181,5.066,5.563,63.447,0.277,Neurotypical
13655,30,Programming,Paris,156967,8.463,6.977,76.009,0.555,Neurotypical
13656,22,Art & Animation,Seoul,123373,5.674,5.063,64.764,0.465,Neurotypical
13657,63,Art & Animation,Montreal,130940,6.358,4.891,46.572,0.09,Neurotypical
13658,56,Production,Los Angeles,110965,8.333,9.769,90.75,0.219,Neurotypical
13659,25,Marketing,Shanghai,140643,7.485,8.311,0.359,0.556,Neurotypical
13660,38,Audio,Paris,158485,6.931,7.316,4.772,0.975,Neurodiverse
13661,37,Quality Assurance,Seoul,99760,7.337,5.325,48.651,0.764,Neurotypical
13662,35,Quality Assurance,Montreal,146686,3.367,4.117,24.724,0.983,Neurotypical
13663,42,Marketing,Seoul,123061,2.055,6.327,43.04,0.721,Neurotypical
13664,62,Game Design,London,92042,6.604,5.016,28.718,0.987,Neurodiverse
13665,56,Marketing,London,108318,3.016,5.199,23.125,0.25,Neurotypical
13666,28,Game Design,Montreal,75550,1.429,2.994,92.303,0.915,Neurotypical
13667,22,Management,Los Angeles,87087,3.289,8.121,21.665,0.669,Neurotypical
13668,27,Audio,Tokyo,56953,7.482,8.12,9.147,0.598,Neurodiverse
13669,57,Audio,Shanghai,144266,7.376,3.708,22.573,0.702,Neurodiverse
13670,23,Art & Animation,Montreal,153431,9.129,3.602,42.722,0.569,Neurotypical
13671,31,Art & Animation,London,71304,7.077,3.502,22.331,0.36,Neurotypical
13672,63,Art & Animation,Paris,144613,4.958,2.464,9.772,0.814,Neurotypical
13673,50,Management,Los Angeles,88739,3.344,8.724,26.866,0.372,Neurotypical
13674,44,Art & Animation,Vancouver,143655,7.826,3.39,90.646,0.431,Neurotypical
13675,35,Quality Assurance,Paris,156879,4.708,7.288,75.27,0.789,Neurotypical
13676,61,Production,Shanghai,74987,8.339,1.897,23.33,0.974,Neurotypical
13677,33,Art & Animation,Montreal,56038,8.665,7.618,60.716,0.314,Neurotypical
13678,32,Management,Montreal,52775,4.164,2.326,85.609,0.98,Neurotypical
13679,60,Art & Animation,London,57477,4.094,2.429,97.097,0.888,Neurotypical
13680,26,Art & Animation,Tokyo,121910,9.223,8.484,7.428,0.198,Neurotypical
13681,31,Game Design,London,117819,4.575,3.618,20.38,0.161,Neurotypical
13682,56,Programming,London,67046,7.361,2.551,94.346,0.819,Neurotypical
13683,23,Art & Animation,Vancouver,129427,4.4,5.832,88.481,0.067,Neurodiverse
13684,21,Management,Tokyo,70525,7.582,1.674,29.907,0.984,Neurotypical
13685,54,Marketing,Tokyo,91181,2.562,7.394,19.77,0.205,Neurotypical
13686,63,Art & Animation,Berlin,50751,8.523,8.572,81.539,0.024,Neurodiverse
13687,22,Art & Animation,Tokyo,64491,9.848,3.236,10.522,0.665,Neurodiverse
13688,23,Quality Assurance,Paris,77742,7.892,7.282,61.985,0.57,Neurotypical
13689,57,Programming,Paris,98736,4.232,1.484,90.762,0.911,Neurotypical
13690,31,Art & Animation,Stockholm,112257,5.997,5.302,18.005,0.137,Neurodiverse
13691,38,Programming,Shanghai,151458,7.026,9.568,12.517,0.186,Neurodiverse
13692,29,Game Design,Berlin,100420,2.736,5.843,64.329,0.73,Neurotypical
13693,20,Audio,Stockholm,155022,3.546,4.697,61.42,0.391,Neurotypical
13694,36,Programming,Tokyo,103257,8.216,1.053,6.728,0.629,Neurotypical
13695,35,Programming,Seoul,93096,9.508,3.303,36.124,0.035,Neurodiverse
13696,28,Art & Animation,Paris,139764,3.451,4.856,92.69,0.808,Neurotypical
13697,28,Production,Berlin,81628,2.328,4.397,22.98,0.263,Neurotypical
13698,28,Art & Animation,Los Angeles,134293,9.835,4.951,52.876,0.533,Neurotypical
13699,31,Art & Animation,Berlin,126061,3.88,1.213,35.252,0.694,Neurotypical
13700,60,Quality Assurance,Paris,74790,8.006,5.781,90.448,0.166,Neurotypical
13701,34,Production,Shanghai,125599,4.411,3.262,52.067,0.079,Neurodiverse
13702,21,Audio,Vancouver,79767,9.542,4.605,45.042,0.0,Neurotypical
13703,30,Quality Assurance,Montreal,55327,6.396,8.978,89.155,0.058,Neurotypical
13704,30,Management,Vancouver,148037,4.736,8.453,64.42,0.911,Neurotypical
13705,27,Quality Assurance,Los Angeles,159946,2.605,4.582,35.715,0.519,Neurotypical
13706,51,Quality Assurance,Seoul,149968,3.3,1.487,99.313,0.065,Neurotypical
13707,25,Production,Stockholm,108325,8.713,9.0,91.581,0.996,Neurotypical
13708,39,Game Design,Tokyo,99553,1.513,4.591,26.46,0.091,Neurotypical
13709,58,Audio,Paris,157107,2.412,5.316,3.388,0.918,Neurotypical
13710,54,Game Design,Vancouver,113827,2.734,1.771,12.082,0.219,Neurotypical
13711,27,Game Design,Vancouver,107225,1.636,7.233,15.465,0.703,Neurotypical
13712,62,Audio,London,108249,7.171,7.409,73.491,0.233,Neurodiverse
13713,53,Game Design,Berlin,62644,9.831,4.678,37.609,0.992,Neurotypical
13714,38,Production,Stockholm,81097,2.253,9.0,33.92,0.179,Neurodiverse
13715,26,Audio,Shanghai,129163,8.19,1.438,55.879,0.351,Neurotypical
13716,50,Programming,Tokyo,142017,2.589,3.768,13.553,0.136,Neurotypical
13717,37,Management,Shanghai,156133,9.764,2.862,27.587,0.495,Neurotypical
13718,59,Programming,Tokyo,146330,5.563,7.281,48.494,0.43,Neurotypical
13719,33,Art & Animation,Stockholm,145330,8.628,2.842,46.851,0.814,Neurotypical
13720,58,Quality Assurance,London,81630,2.535,7.325,61.164,0.854,Neurotypical
13721,55,Management,Tokyo,121410,8.967,8.169,30.991,0.858,Neurotypical
13722,36,Programming,Los Angeles,51106,1.735,8.049,38.23,0.037,Neurotypical
13723,56,Programming,London,129429,1.206,1.252,6.338,0.18,Neurodiverse
13724,63,Game Design,Berlin,58419,7.381,9.375,64.903,0.639,Neurotypical
13725,28,Audio,Seoul,147963,1.959,7.432,49.931,0.602,Neurotypical
13726,39,Marketing,Seoul,106329,8.792,8.315,4.181,0.807,Neurotypical
13727,64,Game Design,Montreal,90908,6.591,6.812,50.475,0.775,Neurotypical
13728,47,Game Design,Berlin,88787,3.979,5.762,26.12,0.216,Neurodiverse
13729,39,Production,Seoul,104839,3.495,6.802,14.671,0.344,Neurotypical
13730,60,Audio,Tokyo,71024,1.737,4.241,0.51,0.566,Neurotypical
13731,55,Marketing,Montreal,140355,7.18,5.12,98.151,0.863,Neurotypical
13732,46,Marketing,London,157745,9.253,7.412,94.794,0.525,Neurotypical
13733,27,Art & Animation,Berlin,72755,7.811,7.009,82.489,0.69,Neurotypical
13734,51,Game Design,Tokyo,105540,6.575,6.342,21.612,0.386,Neurotypical
13735,20,Production,Vancouver,148196,2.068,1.443,86.884,0.097,Neurotypical
13736,36,Quality Assurance,Seoul,91574,8.449,3.59,89.719,0.442,Neurotypical
13737,28,Programming,Los Angeles,78356,9.688,6.431,8.162,0.16,Neurotypical
13738,39,Game Design,Seoul,154236,3.365,5.173,52.15,0.358,Neurodiverse
13739,64,Quality Assurance,Seoul,127260,4.783,4.043,10.69,0.303,Neurotypical
13740,51,Management,Tokyo,59127,1.126,7.453,53.311,0.245,Neurotypical
13741,21,Quality Assurance,Seoul,92704,8.487,4.483,84.432,0.686,Neurotypical
13742,51,Management,Montreal,128205,1.187,9.176,62.665,0.201,Neurotypical
13743,64,Management,Shanghai,147471,5.379,5.785,6.295,0.677,Neurotypical
13744,28,Audio,Berlin,60878,6.188,5.352,0.983,0.039,Neurodiverse
13745,49,Game Design,Vancouver,91481,1.5,4.035,9.429,0.674,Neurotypical
13746,39,Audio,Vancouver,153241,2.581,2.208,90.873,0.043,Neurodiverse
13747,57,Art & Animation,London,113041,8.118,1.086,98.525,0.178,Neurotypical
13748,20,Quality Assurance,Tokyo,115381,3.273,7.092,48.341,0.503,Neurotypical
13749,24,Marketing,Berlin,150180,7.522,1.588,35.708,0.988,Neurotypical
13750,54,Quality Assurance,Paris,152336,7.743,3.925,34.432,0.638,Neurotypical
13751,55,Art & Animation,Paris,52205,4.666,8.881,42.498,0.003,Neurotypical
13752,20,Quality Assurance,Stockholm,114767,1.574,5.303,39.528,0.776,Neurotypical
13753,33,Audio,Berlin,74401,1.097,8.95,76.724,0.341,Neurotypical
13754,28,Management,Tokyo,83314,5.433,1.554,52.825,0.992,Neurotypical
13755,49,Game Design,Paris,93513,1.643,8.59,8.64,0.606,Neurodiverse
13756,43,Marketing,Berlin,140278,7.538,9.383,8.788,0.925,Neurotypical
13757,23,Audio,Shanghai,117605,4.427,9.223,11.112,0.049,Neurotypical
13758,33,Programming,Paris,105362,7.15,4.029,38.918,0.369,Neurodiverse
13759,44,Management,Berlin,106005,4.673,1.856,26.92,0.287,Neurotypical
13760,23,Game Design,Vancouver,146867,6.655,9.236,37.019,0.375,Neurotypical
13761,44,Marketing,Montreal,79519,8.497,2.416,9.367,0.305,Neurotypical
13762,29,Art & Animation,Tokyo,131507,8.96,5.914,90.682,0.278,Neurotypical
13763,54,Quality Assurance,Seoul,138650,1.152,4.667,82.825,0.481,Neurotypical
13764,26,Marketing,Vancouver,102087,6.81,9.621,55.943,0.78,Neurodiverse
13765,61,Production,Shanghai,82784,6.077,4.743,57.116,0.647,Neurotypical
13766,32,Programming,Tokyo,142818,6.733,4.333,50.413,0.37,Neurotypical
13767,23,Art & Animation,Stockholm,52809,1.523,6.281,22.826,0.59,Neurotypical
13768,62,Game Design,Montreal,143371,1.629,5.75,65.436,0.907,Neurotypical
13769,55,Production,Tokyo,58519,5.473,5.069,9.171,0.269,Neurodiverse
13770,33,Marketing,Berlin,92957,1.514,5.523,58.448,0.501,Neurotypical
13771,37,Art & Animation,Shanghai,74921,7.988,1.886,44.017,0.912,Neurotypical
13772,27,Game Design,Stockholm,113727,7.952,9.414,5.78,0.731,Neurodiverse
13773,51,Production,Los Angeles,153896,2.056,3.253,43.251,0.175,Neurodiverse
13774,46,Production,Seoul,117890,5.096,6.131,59.134,0.793,Neurotypical
13775,61,Audio,Berlin,62463,6.355,1.319,7.96,0.802,Neurotypical
13776,56,Quality Assurance,Montreal,64648,8.735,3.661,29.842,0.746,Neurotypical
13777,42,Art & Animation,Seoul,130777,9.896,7.198,20.247,0.596,Neurotypical
13778,26,Production,Seoul,157039,1.155,5.116,2.378,0.118,Neurotypical
13779,31,Audio,Shanghai,109726,5.287,7.571,8.175,0.469,Neurotypical
13780,44,Programming,Tokyo,135370,8.23,2.399,18.908,0.087,Neurotypical
13781,22,Management,Vancouver,70089,8.163,9.893,59.99,0.519,Neurodiverse
13782,45,Programming,London,97939,5.877,5.012,94.323,0.405,Neurotypical
13783,23,Game Design,Tokyo,90475,2.64,5.849,65.69,0.006,Neurotypical
13784,61,Production,Vancouver,155347,6.032,3.318,98.044,0.778,Neurotypical
13785,55,Production,Vancouver,52748,4.524,4.052,96.778,0.651,Neurotypical
13786,34,Marketing,Montreal,92316,4.682,6.891,52.058,0.241,Neurotypical
13787,51,Production,Stockholm,137179,3.958,4.076,22.192,0.642,Neurotypical
13788,48,Quality Assurance,Tokyo,145516,2.3,7.467,91.308,0.544,Neurodiverse
13789,29,Game Design,Stockholm,92326,7.644,3.573,53.536,0.508,Neurotypical
13790,40,Art & Animation,London,121948,7.376,7.889,15.186,0.376,Neurodiverse
13791,35,Production,Tokyo,142965,5.885,7.075,37.857,0.043,Neurotypical
13792,38,Management,Paris,123913,4.193,2.909,33.383,0.986,Neurotypical
13793,48,Quality Assurance,Shanghai,75342,8.404,1.45,36.018,0.51,Neurotypical
13794,37,Production,Tokyo,107378,2.439,9.372,9.93,0.055,Neurodiverse
13795,63,Audio,Seoul,90871,4.911,3.117,46.151,0.051,Neurotypical
13796,35,Quality Assurance,Berlin,152219,6.882,6.195,52.604,0.77,Neurotypical
13797,20,Audio,London,120877,8.393,3.681,87.646,0.345,Neurodiverse
13798,21,Game Design,Shanghai,108989,6.846,6.924,6.426,0.429,Neurotypical
13799,34,Management,Los Angeles,90708,2.059,7.311,81.077,0.615,Neurotypical
13800,58,Production,Seoul,78161,1.912,1.669,62.837,0.002,Neurotypical
13801,47,Marketing,Berlin,154169,1.454,1.45,96.663,0.516,Neurotypical
13802,20,Programming,Tokyo,67181,6.04,9.917,82.837,0.693,Neurotypical
13803,24,Quality Assurance,Stockholm,73650,3.186,7.912,45.09,0.393,Neurodiverse
13804,61,Marketing,Los Angeles,111449,2.436,3.354,77.929,0.162,Neurodiverse
13805,41,Marketing,Berlin,135576,1.765,5.422,92.27,0.852,Neurodiverse
13806,55,Programming,Stockholm,72736,6.776,9.622,49.597,0.397,Neurodiverse
13807,32,Quality Assurance,Vancouver,125387,7.781,5.895,26.623,0.996,Neurotypical
13808,20,Production,Tokyo,82805,8.72,4.774,40.466,0.536,Neurotypical
13809,35,Management,Stockholm,150282,6.359,1.338,42.286,0.126,Neurotypical
13810,60,Quality Assurance,Berlin,64429,4.188,6.263,60.157,0.08,Neurotypical
13811,41,Marketing,Berlin,65592,5.234,8.935,42.624,0.208,Neurotypical
13812,51,Art & Animation,Paris,108230,6.725,5.885,60.017,0.895,Neurotypical
13813,35,Art & Animation,Los Angeles,112626,7.417,8.036,3.316,0.492,Neurotypical
13814,34,Quality Assurance,Berlin,147094,6.804,8.974,37.665,0.828,Neurodiverse
13815,61,Management,Shanghai,114139,9.657,4.666,66.824,0.671,Neurotypical
13816,31,Marketing,Stockholm,146497,7.752,4.704,11.133,0.858,Neurodiverse
13817,20,Marketing,Tokyo,93689,7.756,9.292,21.492,0.518,Neurotypical
13818,36,Game Design,Vancouver,154545,8.378,4.066,73.093,0.819,Neurotypical
13819,60,Marketing,Shanghai,82688,5.143,6.954,66.113,0.943,Neurotypical
13820,47,Programming,Paris,118990,3.376,6.579,34.574,0.145,Neurotypical
13821,26,Art & Animation,Vancouver,152978,8.346,5.367,99.238,0.997,Neurotypical
13822,28,Game Design,Vancouver,151664,5.178,6.778,31.079,0.739,Neurotypical
13823,41,Production,Los Angeles,110007,6.465,7.328,24.718,0.574,Neurodiverse
13824,45,Programming,Los Angeles,136156,4.866,9.323,34.111,0.992,Neurotypical
13825,31,Production,Berlin,152602,4.565,8.207,75.093,0.167,Neurotypical
13826,26,Art & Animation,Los Angeles,96567,7.041,4.222,9.238,0.648,Neurotypical
13827,34,Programming,Seoul,53475,6.988,4.889,28.764,0.188,Neurotypical
13828,57,Audio,Montreal,154864,3.781,9.133,60.793,0.509,Neurotypical
13829,40,Quality Assurance,Berlin,102529,2.701,3.438,86.485,0.04,Neurotypical
13830,33,Management,Los Angeles,71425,2.182,3.924,43.632,0.344,Neurotypical
13831,21,Audio,Paris,134104,2.024,7.202,38.054,0.873,Neurotypical
13832,27,Quality Assurance,Tokyo,95830,8.359,1.997,35.08,0.759,Neurotypical
13833,64,Art & Animation,Vancouver,104152,3.575,8.085,5.304,0.397,Neurotypical
13834,25,Art & Animation,Seoul,95673,7.107,9.535,93.819,0.171,Neurotypical
13835,56,Audio,Tokyo,145129,3.587,6.788,4.424,0.062,Neurotypical
13836,56,Management,Tokyo,155601,7.001,1.65,56.189,0.953,Neurotypical
13837,52,Programming,London,77248,9.857,3.147,79.349,0.432,Neurodiverse
13838,60,Management,Stockholm,65169,1.594,1.878,85.671,0.72,Neurotypical
13839,25,Production,Stockholm,119769,6.884,3.782,18.465,0.908,Neurotypical
13840,45,Quality Assurance,Paris,52462,3.543,9.456,3.255,0.737,Neurotypical
13841,58,Quality Assurance,Berlin,69616,1.746,4.233,76.84,0.468,Neurotypical
13842,60,Game Design,London,93627,1.711,2.659,6.14,0.369,Neurotypical
13843,56,Marketing,Paris,140359,4.345,6.954,43.705,0.873,Neurodiverse
13844,33,Programming,Vancouver,74430,5.866,9.097,35.494,0.319,Neurotypical
13845,56,Programming,Shanghai,81877,6.826,1.31,13.424,0.327,Neurotypical
13846,27,Game Design,Shanghai,145821,6.108,7.016,53.121,0.757,Neurotypical
13847,58,Art & Animation,London,82014,9.082,3.602,15.114,0.586,Neurotypical
13848,32,Audio,Stockholm,103472,2.382,4.367,66.431,0.428,Neurodiverse
13849,32,Management,Shanghai,136750,8.461,3.135,79.682,0.451,Neurodiverse
13850,59,Programming,Stockholm,79392,5.754,9.155,23.124,0.584,Neurodiverse
13851,62,Quality Assurance,Berlin,156410,8.745,8.974,74.014,0.437,Neurotypical
13852,47,Game Design,Montreal,148766,4.84,6.443,64.646,0.317,Neurotypical
13853,37,Audio,Tokyo,69347,5.336,1.145,26.976,0.906,Neurodiverse
13854,38,Production,Vancouver,113935,4.801,9.519,19.515,0.506,Neurotypical
13855,57,Audio,London,121452,1.868,5.207,87.448,0.199,Neurotypical
13856,51,Programming,Stockholm,125706,2.305,5.4,20.149,0.165,Neurotypical
13857,41,Marketing,Los Angeles,128271,5.658,7.957,7.858,0.288,Neurotypical
13858,21,Management,Tokyo,82348,5.799,6.523,31.811,0.987,Neurotypical
13859,32,Quality Assurance,Los Angeles,76539,5.21,2.093,90.454,0.925,Neurodiverse
13860,42,Audio,Shanghai,62542,1.116,1.948,58.586,0.092,Neurotypical
13861,44,Production,Montreal,148606,5.55,3.269,71.823,0.084,Neurotypical
13862,47,Quality Assurance,Montreal,72267,2.204,1.635,21.882,0.382,Neurotypical
13863,30,Programming,Berlin,50776,6.097,8.497,49.387,0.513,Neurotypical
13864,52,Game Design,Vancouver,94219,3.594,1.355,79.1,0.304,Neurodiverse
13865,43,Production,Shanghai,50623,9.923,9.514,36.981,0.656,Neurotypical
13866,21,Audio,Stockholm,112493,4.233,2.0,71.619,0.429,Neurotypical
13867,49,Production,Tokyo,149763,8.387,8.719,58.324,0.537,Neurodiverse
13868,36,Programming,Seoul,69770,3.21,3.135,33.534,0.281,Neurotypical
13869,59,Audio,Montreal,155334,2.705,6.947,41.362,0.069,Neurotypical
13870,53,Production,Los Angeles,64723,2.99,4.079,73.631,0.692,Neurotypical
13871,57,Game Design,Vancouver,87543,3.998,1.606,74.875,0.726,Neurotypical
13872,41,Production,Stockholm,140591,8.64,7.574,89.145,0.474,Neurotypical
13873,24,Quality Assurance,Los Angeles,81327,7.876,8.271,53.892,0.862,Neurotypical
13874,59,Quality Assurance,Tokyo,111574,4.919,3.689,44.383,0.306,Neurotypical
13875,35,Audio,Tokyo,83829,2.693,8.061,78.101,0.724,Neurotypical
13876,32,Programming,Shanghai,83055,1.438,5.117,38.595,0.58,Neurotypical
13877,45,Game Design,Paris,79764,6.567,7.566,59.32,0.429,Neurotypical
13878,50,Art & Animation,Los Angeles,139154,7.361,6.808,76.035,0.212,Neurotypical
13879,58,Quality Assurance,Stockholm,102791,6.455,9.369,92.498,0.661,Neurotypical
13880,42,Production,Tokyo,90723,5.511,3.952,88.877,0.16,Neurodiverse
13881,31,Art & Animation,Shanghai,72719,9.756,1.99,66.065,0.725,Neurotypical
13882,33,Production,Shanghai,149447,1.222,8.095,2.053,0.215,Neurotypical
13883,37,Audio,Berlin,154848,9.896,8.315,73.849,0.017,Neurotypical
13884,46,Art & Animation,Seoul,125151,3.487,1.235,33.122,0.303,Neurodiverse
13885,47,Programming,Paris,65882,4.448,2.135,83.348,0.864,Neurotypical
13886,37,Production,London,128732,7.773,8.49,2.68,0.029,Neurotypical
13887,35,Programming,Tokyo,157153,3.044,6.405,11.326,0.062,Neurotypical
13888,35,Production,Stockholm,102237,7.389,5.075,68.979,0.534,Neurodiverse
13889,32,Art & Animation,Stockholm,156017,3.993,8.44,26.586,0.004,Neurotypical
13890,48,Programming,Montreal,129445,9.465,3.214,31.785,0.639,Neurotypical
13891,28,Quality Assurance,Berlin,77092,2.545,3.924,40.025,0.624,Neurotypical
13892,45,Audio,Berlin,71673,9.386,7.962,19.015,0.221,Neurotypical
13893,47,Art & Animation,Berlin,91638,8.12,6.319,85.947,0.435,Neurotypical
13894,60,Production,Stockholm,69841,2.532,2.876,8.827,0.766,Neurotypical
13895,32,Quality Assurance,Paris,85512,4.489,9.046,17.013,0.202,Neurodiverse
13896,55,Production,Shanghai,68737,1.939,9.949,38.134,0.603,Neurotypical
13897,28,Art & Animation,Los Angeles,133568,6.397,2.301,37.581,0.439,Neurotypical
13898,33,Production,Vancouver,149983,9.645,3.669,5.187,0.394,Neurotypical
13899,31,Quality Assurance,Seoul,82061,1.713,7.745,33.845,0.329,Neurotypical
13900,51,Programming,Tokyo,64689,3.323,2.111,76.434,0.545,Neurotypical
13901,57,Programming,Berlin,87770,7.798,5.181,89.054,0.251,Neurotypical
13902,22,Management,Paris,137250,5.125,2.966,12.392,0.637,Neurodiverse
13903,35,Management,Stockholm,53966,4.051,6.979,65.151,0.114,Neurotypical
13904,39,Audio,Shanghai,147053,6.411,4.238,92.659,0.858,Neurodiverse
13905,51,Production,Vancouver,101893,3.646,8.633,29.992,0.765,Neurotypical
13906,42,Programming,Stockholm,96534,3.96,5.124,87.655,0.416,Neurotypical
13907,36,Game Design,Shanghai,113130,8.255,5.829,15.649,0.178,Neurotypical
13908,35,Quality Assurance,Paris,132773,4.524,9.001,86.098,0.395,Neurodiverse
13909,57,Quality Assurance,Paris,121871,7.305,7.917,42.674,0.674,Neurotypical
13910,27,Art & Animation,Shanghai,157088,2.357,8.28,82.536,0.366,Neurotypical
13911,38,Audio,Montreal,69790,4.589,1.112,21.055,0.082,Neurotypical
13912,49,Marketing,Seoul,102104,5.967,6.916,6.894,0.109,Neurotypical
13913,53,Management,Stockholm,104215,3.406,5.194,59.582,0.697,Neurodiverse
13914,33,Management,Stockholm,141131,4.794,8.953,26.635,0.857,Neurodiverse
13915,41,Programming,Tokyo,63185,7.838,1.344,80.658,0.829,Neurodiverse
13916,63,Management,Montreal,125312,2.454,8.603,82.478,0.744,Neurotypical
13917,36,Marketing,Vancouver,153215,5.507,2.219,72.343,0.76,Neurodiverse
13918,34,Game Design,Paris,60806,3.356,6.327,49.77,0.981,Neurotypical
13919,51,Audio,Berlin,68255,4.692,7.539,92.316,0.156,Neurodiverse
13920,32,Quality Assurance,Los Angeles,67010,4.378,2.778,58.55,0.545,Neurotypical
13921,40,Marketing,Shanghai,152511,6.898,2.5,18.007,0.263,Neurotypical
13922,59,Game Design,Stockholm,54766,7.905,7.141,58.197,0.23,Neurodiverse
13923,52,Audio,Paris,143290,5.498,2.505,57.59,0.409,Neurodiverse
13924,46,Game Design,Los Angeles,58217,2.499,5.617,64.012,0.337,Neurotypical
13925,54,Programming,Seoul,85816,8.818,3.363,9.93,0.654,Neurodiverse
13926,35,Management,Paris,91581,2.676,1.285,68.869,0.415,Neurotypical
13927,47,Marketing,Stockholm,143597,6.206,1.604,40.33,0.285,Neurotypical
